activity_id,which_distribution,which_units,log_plot,per_dollar_ok,has_exp,actual_total_expenditure,outcome_norm,baseline_norm,target_norm,outcome_norm_log10,baseline_norm_log10,target_norm_log10,outcome_norm_dollars_per_unit,baseline_norm_dollars_per_unit,target_norm_dollars_per_unit,outcome_norm_dollars_per_unit_log10,baseline_norm_dollars_per_unit_log10,target_norm_dollars_per_unit_log10,outcome_norm_dollars_per_unit_split,baseline_norm_dollars_per_unit_split,target_norm_dollars_per_unit_split,outcome_norm_dollars_per_unit_split_log10,baseline_norm_dollars_per_unit_split_log10,target_norm_dollars_per_unit_split_log10,outcome_over_target
44000-P117617,area_under_management,hectares,True,True,True,115304417.0,35000.0,,,4.544068044350276,,,3294.4119142857144,,,3.517777899908726,,,3294.4119142857144,,,3.517777899908726,,,
44000-P156021,area_protected,hectares,True,True,True,69248298.0,315000.0,,,5.498310553789601,,,219.83586666666667,,,2.3420985498921296,,,219.83586666666667,,,2.3420985498921296,,,
44000-P145799,area_reforested,hectares,True,True,True,10952978.0,875.0,,,2.942008053022313,,,12517.689142857143,,,4.0975241623300676,,,12517.689142857143,,,4.0975241623300676,,,
XM-DAC-41114-PROJECT-00096253,area_protected,hectares,True,True,False,,907410.066,0.0,833950.0,5.957803592633335,,5.9211400130177845,,,,,,,,,,,,,1.0880868948977755
44000-P100406,area_under_management,hectares,True,True,True,106890809.0,12337.0,6150.0,8000.0,4.09120956473413,3.788875115775417,3.9030899869919438,8664.246494285482,17380.619349593497,13361.351125,3.9377307992942274,4.24006524825294,4.125850377036413,2888.0821647618272,5793.539783197832,4453.783708333333,3.460609544574565,3.762943993533278,3.648729122316751,1.542125
44000-P161490,area_reforested,hectares,True,True,True,16307974.0,115.0,,,2.060697840353612,,,141808.46956521738,,,5.15170217002612,,,47269.48985507246,,,4.674580915306457,,,
XM-DAC-41114-PROJECT-00128715,area_reforested,hectares,True,True,False,,26544.0,0.0,,4.4239663686802855,,,,,,,,,,,,,,,
44000-P105176,area_reforested,hectares,True,True,True,33077897.0,216.0,,,2.3344537511509307,,,153138.41203703705,,,5.185084139381089,,,76569.20601851853,,,4.884054143717107,,,
44000-P093806,area_under_management,hectares,True,True,True,178894083.0,10620.0,,13439.0,4.02612451674545,,4.128366953938082,16845.01723163842,,13311.562095394003,4.2264714595796296,,4.124229022386998,5615.005743879473,,4437.187365131334,3.749350204859967,,3.647107767667335,0.7902373688518491
44000-P093806,area_reforested,hectares,True,True,True,178894083.0,2655.0,1000.0,2205.0,3.4240645254174877,3.0,3.3434085938038574,67380.06892655368,178894.083,81131.10340136054,4.828531450907592,5.25259597632508,4.909187382521222,22460.02297551789,59631.361,27043.70113378685,4.3514101961879295,4.775474721605417,4.43206612780156,1.2040816326530612
44000-P098052,trees_planted,count,True,True,True,12039277.0,760000.0,,,5.880813592280791,,,15.84115394736842,,,1.1997868145464574,,,15.84115394736842,,,1.1997868145464574,,,
44000-P093384,trees_planted,count,True,True,True,30000000.0,3500000.0,,,6.544068044350276,,,8.571428571428571,,,0.9330532103693868,,,4.285714285714286,,,0.6320232147054056,,,
44000-P161067,area_under_management,hectares,True,True,True,105042152.0,4674.0,,,3.669688708056208,,,22473.71673085152,,,4.351674902513328,,,22473.71673085152,,,4.351674902513328,,,
XM-DAC-41114-PROJECT-00101841,area_under_management,hectares,True,True,False,,3158.0,,,3.499412125672275,,,,,,,,,,,,,,,
44000-P166075,trees_planted,count,True,True,True,9847616.0,21.0,,,1.3222192947339193,,,468934.09523809527,,,5.671111810549564,,,468934.09523809527,,,5.671111810549564,,,
44000-P087046,area_under_management,hectares,True,True,True,21983083.0,30.0,,,1.4771212547196624,,,732769.4333333333,,,5.86496734492353,,,732769.4333333333,,,5.86496734492353,,,
44000-P118316,area_under_management,hectares,True,True,True,25656323.0,15352.0,0.0,13000.0,4.186164961727415,,4.113943352306837,1671.203947368421,,1973.5633076923077,3.223029452773053,,3.2952510621936315,835.6019736842105,,986.7816538461539,2.921999457109072,,2.9942210665296503,1.180923076923077
44000-P088964,area_reforested,hectares,True,True,True,100000000.0,214900.0,0.0,200000.0,5.332236415491443,,5.301029995663981,465.33271288971616,,500.0,2.6677635845085566,,2.6989700043360187,465.33271288971616,,500.0,2.6677635845085566,,2.6989700043360187,1.0745
44000-P121210,trees_planted,count,True,True,True,63376808.0,1055000.0,,,6.023252459633712,,,60.07280379146919,,,1.7786779023443373,,,60.07280379146919,,,1.7786779023443373,,,
44000-P161490,area_under_management,hectares,True,True,True,16307974.0,72840.0,0.0,66000.0,4.862369937122883,,4.819543935541868,223.88761669412412,,247.09051515151515,2.3500300732568484,,2.3928560748378622,74.62920556470803,,82.36350505050504,1.872908818537186,,1.9157348201181998,1.1036363636363635
XM-DAC-41114-PROJECT-00128715,area_protected,hectares,True,True,False,,1.137554,0.0,1.137554,0.0559720218965169,,0.0559720218965169,,,,,,,,,,,,,1.0
XM-DAC-46004-34341-013-LN2269,area_protected,hectares,True,True,True,66612992.56,135162.0,,,5.130854609431192,,,492.8381687160593,,,2.692704335156476,,,246.41908435802964,,,2.3916743394924946,,,
XM-DAC-46004-34341-013-LN2269,area_reforested,hectares,True,True,True,66612992.56,184169.0,,,5.265216529976156,,,361.6949245529921,,,2.558342414611512,,,180.84746227649606,,,2.2573124189475307,,,
XM-DAC-46004-34341-013-LN2269,area_under_management,hectares,True,True,True,66612992.56,3000000.0,,,6.477121254719663,,,22.204330853333335,,,1.3464376898680053,,,11.102165426666668,,,1.045407694204024,,,
GB-1-202745,area_under_management,hectares,True,True,False,,8650305.0,1200000.0,1200000.0,6.937031420468486,6.079181246047625,6.079181246047625,,,,,,,,,,,,,7.2085875
GB-GOV-7-BPFGFCR,trees_planted,count,True,True,True,51117500.0,7702.0,,,3.8866035142867124,,,6636.91249026227,,,3.821966091373132,,,3318.456245131135,,,3.5209360957091507,,,
GB-GOV-7-ICF-PO0010-MADA,area_under_management,hectares,True,True,True,3013151.2,538.0,592.0,0.0,2.7307822756663893,2.77232170672292,,5600.652788104089,5089.782432432433,,3.748238649461363,3.7066992184048324,,2800.3263940520446,2544.8912162162164,,3.447208653797382,3.405669222740851,,
XM-DAC-46004-42022-013-LN2694,area_reforested,hectares,True,True,True,61125105.17,47638.0,,50900.0,4.677953520082011,,4.706717782336758,1283.1165281917797,,1200.8861526522594,3.108266099284208,,3.0795018370294596,641.5582640958899,,600.4430763261297,2.8072361036202267,,2.7784718413654788,0.9359135559921414
XI-IATI-IADB-BO-L1183,area_reforested,hectares,True,True,True,280000000.0,41455.8,,,4.617585300429816,,,6754.181562049218,,,3.829572730912403,,,6754.181562049218,,,3.829572730912403,,,
XM-DAC-41114-PROJECT-00097902,area_reforested,hectares,True,True,False,,9451.0,0.0,9451.0,3.9754777631658746,,3.9754777631658746,,,,,,,,,,,,,1.0
44000-P084148,area_reforested,hectares,True,True,True,106536405.0,1296.0,,,3.1126050015345745,,,82204.01620370371,,,4.914893036183577,,,41102.008101851854,,,4.613863040519596,,,
XM-DAC-41114-PROJECT-00107199,trees_planted,count,True,True,False,,2250000.0,,2250000.0,6.352182518111363,,6.352182518111363,,,,,,,,,,,,,1.0
44000-P154908,area_under_management,hectares,True,True,True,96629566.0,17475.0,3000.0,,4.242417184417719,3.4771212547196626,,5529.588898426323,32209.855333333333,,3.7426928445449152,4.507988774242972,,5529.588898426323,32209.855333333333,,3.7426928445449152,4.507988774242972,,
44000-P085708,area_under_management,hectares,True,True,True,20154422.0,266000.0,0.0,230000.0,5.424881636631067,,5.361727836017593,75.7685037593985,,87.62792173913043,1.8794887110919407,,1.9426425117054147,18.942125939849625,,21.906980434782607,1.2774287197639784,,1.3405825203774524,1.1565217391304348
XM-DAC-46004-48423-001-LN3266,trees_planted,count,True,True,True,11535960.4,27000.0,,,4.431363764158987,,,427.2577925925926,,,2.6306899923971048,,,213.6288962962963,,,2.3296599967331235,,,
44000-P085708,area_reforested,hectares,True,True,True,20154422.0,611.0,,,2.786041210242554,,,32985.96072013093,,,4.518329137480453,,,8246.490180032733,,,3.916269146152491,,,
XM-DAC-41114-PROJECT-00086910,area_under_management,hectares,True,True,False,,67861.0,,,4.831620255121684,,,,,,,,,,,,,,,
44000-P172796,area_reforested,hectares,True,True,True,799399002.0,220000.0,,,5.342422680822207,,,3633.631827272727,,,3.5603409209125334,,,3633.631827272727,,,3.5603409209125334,,,
46002-P-Z1-C00-037,area_reforested,hectares,True,True,False,,2200.0,7400.0,,3.342422680822206,3.8692317197309762,,,,,,,,,,,,,,
44000-P123820,trees_planted,count,True,True,True,8692704.0,185949.0,,,5.269393847144308,,,46.747785683171195,,,1.6697610443346258,,,46.747785683171195,,,1.6697610443346258,,,
44000-P157836,trees_planted,count,True,True,True,42999079.0,2600000.0,,,6.414973347970818,,,16.538107307692307,,,1.2184858055273393,,,5.5127024358974355,,,0.7413645508076768,,,
44000-P157836,area_reforested,hectares,True,True,True,42999079.0,9761.0,,,3.989494312772709,,,4405.191988525766,,,3.643964840725448,,,1468.3973295085884,,,3.1668435860057857,,,
XM-DAC-41114-PROJECT-00086910,area_reforested,hectares,True,True,False,,13165.0,,,4.119420863442087,,,,,,,,,,,,,,,
XM-DAC-41114-PROJECT-00086910,trees_planted,count,True,True,False,,50000.0,,,4.698970004336019,,,,,,,,,,,,,,,
44000-P150631,trees_planted,count,True,True,True,23270214.0,133.38,,,2.1250907130826344,,,174465.5420602789,,,5.241709664127249,,,87232.77103013945,,,4.940679668463268,,,
44000-P082651,area_protected,hectares,True,True,True,35109618.0,20.0,,,1.3010299956639813,,,1755480.9,,,6.244396108612119,,,1755480.9,,,6.244396108612119,,,
44000-P095485,trees_planted,count,True,True,True,194679985.0,1390.0,,,3.143014800254095,,,140057.54316546762,,,5.146306503855192,,,140057.54316546762,,,5.146306503855192,,,
44000-P111479,trees_planted,count,True,True,True,235533415.0,7815.0,,,3.8929289823552056,,,30138.632757517593,,,4.479123546607216,,,30138.632757517593,,,4.479123546607216,,,
44000-P151102,trees_planted,count,True,True,True,10676794.0,25000.0,,,4.3979400086720375,,,427.07176,,,2.6305008547757995,,,213.53588,,,2.3294708591118183,,,
44000-P131235,area_reforested,hectares,True,True,True,107280861.0,12125.335,,,4.08369374617258,,,8847.66161099879,,,3.946828504185955,,,8847.66161099879,,,3.946828504185955,,,
44000-P132846,area_under_management,hectares,True,True,True,20675959.0,384380.0,,420000.0,5.584760782441863,,5.623249290397901,53.790413132837294,,49.22847380952381,1.7307048798576496,,1.692216371901612,26.895206566418647,,24.614236904761906,1.4296748841936684,,1.3911863762376306,0.9151904761904762
44000-P151102,area_reforested,hectares,True,True,True,10676794.0,2527.7,0.0,2400.0,3.4027255284410836,,3.380211241711606,4223.916604027377,,4448.6641666666665,3.625715335006754,,3.648229621736231,2111.9583020136884,,2224.3320833333332,3.3246853393427727,,3.34719962607225,1.0532083333333333
44000-P120629,area_under_management,hectares,True,True,True,14418894.0,870902.0,400000.0,600000.0,5.939969287896573,5.6020599913279625,5.778151250383644,16.556276136695057,36.047235,24.03149,1.2189626612442344,1.5568719578128447,1.3807806987571634,8.278138068347529,18.0236175,12.015745,0.9179326655802532,1.2558419621488635,1.0797507030931823,1.4515033333333334
44000-P107139,trees_planted,count,True,True,True,17834582.0,9324047.0,,,6.96960445401512,,,1.9127511905506267,,,0.2816584809532926,,,0.9563755952753134,,,-0.019371514710688608,,,
XM-DAC-41114-PROJECT-00087589,area_reforested,hectares,True,True,False,,170.0,0.0,170.0,2.230448921378274,,2.230448921378274,,,,,,,,,,,,,1.0
44000-P090693,area_protected,hectares,True,True,True,7136146.0,169.0,,,2.2278867046136734,,,42225.71597633136,,,4.625577022172796,,,42225.71597633136,,,4.625577022172796,,,
44000-P112074,trees_planted,count,True,True,True,63440716.0,400000.0,,,5.6020599913279625,,,158.60179,,,2.2003080845120753,,,39.6504475,,,1.5982480931841128,,,
44000-P112759,trees_planted,count,True,True,True,60000000.0,50000000.0,,,7.698970004336019,,,1.2,,,0.07918124604762482,,,1.2,,,0.07918124604762482,,,
44000-P074086,area_under_management,hectares,True,True,True,30133661.0,3018.0,0.0,2051.0,3.479719235439571,,3.3119656603683665,9984.645791915176,,14692.179912237933,3.9993326627625305,,4.167086237833735,4992.322895957588,,7346.089956118966,3.6983026670985493,,3.866056242169754,1.4714773281326183
XM-DAC-41114-PROJECT-00096757,area_protected,hectares,True,True,False,,190678.41,4.0,200000.0,5.280301521841614,0.6020599913279624,5.301029995663981,,,,,,,,,,,,,0.95339205
44000-P086660,trees_planted,count,True,True,True,32916259.0,36000.0,,,4.556302500767287,,,914.3405277777778,,,2.961107970123544,,,304.7801759259259,,,2.4839867154038813,,,
44000-P096181,trees_planted,count,True,True,True,18972837.0,138.0,,,2.1398790864012365,,,137484.3260869565,,,5.138253189206634,,,137484.3260869565,,,5.138253189206634,,,
46002-P-KE-C00-001,trees_planted,count,True,True,False,,8220000.0,3000000.0,,6.9148718175400505,6.477121254719663,,,,,,,,,,,,,,
XM-DAC-41114-PROJECT-00097093,area_protected,hectares,True,True,False,,29000.0,,,4.462397997898956,,,,,,,,,,,,,,,
44000-P124181,area_reforested,hectares,True,True,True,126663086.0,220000.0,,,5.342422680822207,,,575.7413,,,2.76022738408214,,,575.7413,,,2.76022738408214,,,
XM-DAC-41114-PROJECT-00131473,trees_planted,count,True,True,False,,9000.0,,,3.9542425094393248,,,,,,,,,,,,,,,
GB-1-204984,trees_planted,count,True,True,False,,33500.0,,,4.525044807036846,,,,,,,,,,,,,,,
GB-GOV-1-300794,area_under_management,hectares,True,True,False,,6649.0,,,3.8227563329513905,,,,,,,,,,,,,,,
44000-P170595,trees_planted,count,True,True,True,92998154.0,4981.0,,,3.697316541732383,,,18670.579000200763,,,4.271157786224021,,,18670.579000200763,,,4.271157786224021,,,
44000-P161015,area_reforested,hectares,True,True,True,52907757.0,500.0,,,2.6989700043360187,,,105815.514,,,5.024549345871688,,,52907.757,,,4.723519350207707,,,
XM-DAC-41114-PROJECT-01000102,area_protected,hectares,True,True,False,,2659459.0,2659459.0,2659459.0,6.424793299333789,6.424793299333789,6.424793299333789,,,,,,,,,,,,,1.0
XM-DAC-41114-PROJECT-00110577,area_reforested,hectares,True,True,False,,12.0,,,1.0791812460476249,,,,,,,,,,,,,,,
XM-DAC-41114-PROJECT-00110577,area_under_management,hectares,True,True,False,,332.0,,,2.5211380837040362,,,,,,,,,,,,,,,
44000-P099751,trees_planted,count,True,True,True,99812328.0,37425.0,,,4.57316180901509,,,2666.9960721442885,,,3.426022376077084,,,2666.9960721442885,,,3.426022376077084,,,
44000-P106909,area_reforested,hectares,True,True,True,459078909.0,2.0,,,0.3010299956639812,,,229539454.5,,,8.360857345206325,,,114769727.25,,,8.059827349542346,,,
46002-P-TD-C00-001,area_reforested,hectares,True,True,False,,500.0,0.0,500.0,2.6989700043360187,,2.6989700043360187,,,,,,,,,,,,,1.0
XM-DAC-41114-PROJECT-00086015,trees_planted,count,True,True,False,,500.0,,,2.6989700043360187,,,,,,,,,,,,,,,
GB-GOV-1-300303,trees_planted,count,True,True,False,,101.317,197.73,,2.005682321833722,2.296072566359835,,,,,,,,,,,,,,
XM-DAC-41114-PROJECT-00128385,area_protected,hectares,True,True,False,,8935.0,50000.0,100000.0,3.951094556841663,4.698970004336019,5.0,,,,,,,,,,,,,0.08935
44000-P160033,area_reforested,hectares,True,True,True,13162473.0,670.0,500.0,500.0,2.8260748027008264,2.6989700043360187,2.6989700043360187,19645.48208955224,26324.946,26324.946,4.293262690631327,4.420367488996135,4.420367488996135,9822.74104477612,13162.473,13162.473,3.992232694967346,4.119337493332154,4.119337493332154,1.34
44000-P084792,area_reforested,hectares,True,True,True,189736916.0,6844.0,7048.0,,3.835310000869063,3.8480658954039915,,27723.102863822325,26920.67480136209,,4.4428418363734545,4.430085941838525,,13861.551431911163,13460.337400681045,,4.141811840709473,4.129055946174544,,
44000-P151363,trees_planted,count,True,True,True,37406351.0,160000.0,,,5.204119982655925,,,233.78969375,,,2.36882536206038,,,233.78969375,,,2.36882536206038,,,
44000-P153420,area_under_management,hectares,True,True,True,107463306.0,154954.9,,100000.0,5.190205314097821,,5.0,693.5134416530229,,1074.63306,2.841054882971182,,3.0312601970690034,693.5134416530229,,1074.63306,2.841054882971182,,3.0312601970690034,1.5495489999999998
44000-P121289,area_reforested,hectares,True,True,True,68511791.0,32351.0,,,4.5098877096652945,,,2117.7642422181693,,,3.3258776111054433,,,2117.7642422181693,,,3.3258776111054433,,,
44000-P113266,area_reforested,hectares,True,True,True,275871606.0,445.0,0.0,445.0,2.6483600109809315,,2.6483600109809315,619936.193258427,,619936.193258427,5.792346992172781,,5.792346992172781,619936.193258427,,619936.193258427,5.792346992172781,,5.792346992172781,1.0
XM-DAC-41114-PROJECT-00129045,area_protected,hectares,True,True,False,,500000.0,,500000.0,5.698970004336019,,5.698970004336019,,,,,,,,,,,,,1.0
XM-DAC-41114-PROJECT-00106286,area_reforested,hectares,True,True,False,,4423.22,1000.0,4720.0,3.645738540637951,3.0,3.6739419986340875,,,,,,,,,,,,,0.9371228813559322
44000-P161490,area_protected,hectares,True,True,True,16307974.0,7808.0,,,3.8925398046586355,,,2088.6237192622953,,,3.3198602057210955,,,696.207906420765,,,2.842738951001433,,,
XM-DAC-41114-PROJECT-00117913,area_protected,hectares,True,True,False,,32.0,,,1.505149978319906,,,,,,,,,,,,,,,
XM-DAC-41114-PROJECT-00117913,area_reforested,hectares,True,True,False,,141.0,,,2.1492191126553797,,,,,,,,,,,,,,,
44000-P161490,trees_planted,count,True,True,True,16307974.0,5260000.0,,,6.720985744153739,,,3.100375285171103,,,0.49141426622599194,,,1.0334584283903674,,,0.014293011506329372,,,
XM-DAC-46004-40685-013-LN2838,trees_planted,count,True,True,True,78264297.46,132000.0,,,5.12057393120585,,,592.9113443939393,,,2.772989759942796,,,592.9113443939393,,,2.772989759942796,,,
GB-GOV-1-301502,area_reforested,hectares,True,True,False,,140.0,,,2.146128035678238,,,,,,,,,,,,,,,
XM-DAC-46004-39321-013-LN2572,area_under_management,hectares,True,True,True,58079458.07,5000.0,,,3.6989700043360187,,,11615.891614,,,4.065052551043577,,,5807.945807,,,3.7640225553795954,,,
XM-DAC-46004-39321-013-LN2572,area_reforested,hectares,True,True,True,58079458.07,8000.0,,,3.9030899869919438,,,7259.93225875,,,3.860932568387652,,,3629.966129375,,,3.559902572723671,,,
XM-DAC-41114-PROJECT-00101442,area_under_management,hectares,True,True,False,,22552.0,,82000.0,4.353185062863546,,4.913813852383717,,,,,,,,,,,,,0.27502439024390246
